,cement,slag,ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,total,cement_root,water_ratio,age_root,super_used
383,451.0,0.0,0.0,165.0,11.25,1030.0,745.0,28,78.80021203999999,2430.25,0.7303775331755992,0.06789424956280218,5.291502622129181,1
384,516.0,0.0,0.0,162.0,8.2,801.0,802.0,28,41.36856,2317.2,0.6917831866045228,0.0699119627136199,5.291502622129181,1
385,520.0,0.0,0.0,170.0,5.2,855.0,855.0,28,60.280886679999995,2433.2,0.702778234423804,0.06986684201874076,5.291502622129181,1
386,528.0,0.0,0.0,185.0,6.86,920.0,720.0,28,56.83350668,2387.86,0.6868074342716909,0.07747522886601392,5.291502622129181,1
387,520.0,0.0,0.0,175.0,5.2,870.0,805.0,28,51.021224,2403.2,0.6969873501997338,0.07281957390146472,5.291502622129181,1
388,385.0,0.0,136.0,158.0,20.0,903.0,768.0,28,55.55108132,2398.0,0.7535446205170976,0.0658882402001668,5.291502622129181,1
389,500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28,44.13335876,2468.7,0.7038522299185808,0.0810142990237777,5.291502622129181,1
390,450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28,39.37597436,2468.7,0.7241058046745251,0.0810142990237777,5.291502622129181,1
391,397.0,17.2,158.0,167.0,20.8,967.0,633.0,28,55.647607959999995,2388.0,0.7433835845896147,0.06993299832495813,5.291502622129181,1
392,333.0,17.5,163.0,167.0,17.9,996.0,652.0,28,47.27736932,2374.4,0.7700892857142857,0.07033355795148248,5.291502622129181,1
393,334.0,17.6,158.0,189.0,15.3,967.0,633.0,28,44.32641204,2341.9,0.7581877962338271,0.08070370212220845,5.291502622129181,1
394,405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28,52.30364936,2423.0,0.7490713990920347,0.07222451506397029,5.291502622129181,0
395,200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28,49.249270679999995,2423.0,0.8274865868757738,0.07841518778373917,5.291502622129181,0
396,516.0,0.0,0.0,162.0,8.26,801.0,802.0,28,41.36856,2317.26,0.6917652745052346,0.06991015250770306,5.291502622129181,1
397,145.0,116.0,119.0,184.0,5.7,833.0,880.0,28,29.15794004,2310.7,0.8430345782663263,0.0796295494871684,5.291502622129181,1
398,160.0,128.0,122.0,182.0,6.4,824.0,879.0,28,39.39665864,2329.4,0.8384133253198248,0.07813170773589766,5.291502622129181,1
399,234.0,156.0,0.0,189.0,5.85,981.0,760.0,28,39.300132,2353.85,0.8059137158272618,0.08029398644773457,5.291502622129181,1
400,250.0,180.0,95.0,159.0,9.45,860.0,800.0,28,67.86512268,2381.45,0.8125301811921309,0.06676604589640765,5.291502622129181,1
401,475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28,58.522722879999996,2380.5,0.7166561646712876,0.06805293005671077,5.291502622129181,1
402,285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28,53.57917996,2389.6,0.7976230331436224,0.06821225309675259,5.291502622129181,1
403,356.0,119.0,0.0,160.0,9.03,1061.0,657.0,28,58.99846132,2390.0299999999997,0.7686095990426899,0.06694476638368557,5.291502622129181,1
404,275.0,180.0,120.0,162.0,10.35,830.0,765.0,28,76.23536132,2370.35,0.7994599953593351,0.06834433733414896,5.291502622129181,1
405,500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28,69.83702404,2376.0,0.7104377104377104,0.06355218855218855,5.291502622129181,1
406,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3,14.39625888,2381.9,0.8606952432931694,0.06877282841429111,1.7320508075688772,0
407,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,3,19.41564416,2364.14,0.8514724170311403,0.0740480682193102,1.7320508075688772,1
408,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,3,20.72564856,2367.04,0.8459933080978775,0.0760189941868325,1.7320508075688772,1
409,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3,14.94094492,2365.02,0.8504875223042512,0.07418964744484191,1.7320508075688772,1
410,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3,21.29101888,2384.96,0.8589997316516838,0.06572856567825036,1.7320508075688772,1
411,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,3,23.07676172,2371.06,0.8533229863436607,0.06949212588462544,1.7320508075688772,1
412,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,3,15.520104759999999,2361.74,0.8552169163413417,0.06945303039284596,1.7320508075688772,1
413,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,3,15.81657944,2365.9500000000003,0.8483146304866966,0.07284177603076987,1.7320508075688772,1
414,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,3,12.5484632,2372.91,0.8441449528216409,0.07021336671007329,1.7320508075688772,1
415,250.0,0.0,95.69,191.84,5.33,948.9,857.2,3,8.48744956,2351.96,0.8085979353390363,0.08156601302743244,1.7320508075688772,1
416,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,3,15.60973664,2377.11,0.8370416177627453,0.06697628633088078,1.7320508075688772,1
417,194.68,0.0,100.52,170.17,7.48,998.0,901.8,3,12.17614616,2375.6499999999996,0.8420095552796077,0.07163092206343527,1.7320508075688772,1
418,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,3,11.98309288,2369.2299999999996,0.8087733145367905,0.08143574072588985,1.7320508075688772,1
419,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,14,16.87837248,2392.9,0.8567386852772786,0.0684566843578921,3.7416573867739413,0
420,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,14,33.08795324,2375.14,0.8475289877649318,0.07370512896081916,3.7416573867739413,1
421,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,14,34.23937816,2378.04,0.8420800322955039,0.07566735631023869,3.7416573867739413,1
422,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,14,31.812422639999998,2376.02,0.8465501132145352,0.07384617974596173,3.7416573867739413,1
423,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,14,29.7508894,2395.96,0.8550560109517688,0.06542680178300138,3.7416573867739413,1
424,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,14,33.00521612,2382.06,0.8493824672762231,0.069171221547736,3.7416573867739413,1
425,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,14,32.90179472,2372.74,0.8512521388774161,0.06913104680664549,3.7416573867739413,1
426,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14,29.55094136,2376.9500000000003,0.8443888176023896,0.0725046803676981,3.7416573867739413,1
427,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,14,19.41564416,2383.91,0.8402498416467065,0.06988938340793067,3.7416573867739413,1
428,250.0,0.0,95.69,191.84,5.33,948.9,857.2,14,24.65566176,2362.96,0.8048337678166367,0.08118630869756577,3.7416573867739413,1
429,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,14,29.592309919999998,2388.11,0.8331860760182738,0.06666778330981403,3.7416573867739413,1
430,194.68,0.0,100.52,170.17,7.48,998.0,901.8,14,24.28334472,2386.6499999999996,0.8381287578823875,0.07130077724006453,3.7416573867739413,1
431,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,14,20.72564856,2380.2299999999996,0.8050356478155474,0.08105939341996363,3.7416573867739413,1
432,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,28,26.200088,2406.9,0.85175536997798,0.06805849848352652,5.291502622129181,0
433,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,28,46.38794528,2389.14,0.8425625957457495,0.07327322802347289,5.291502622129181,1
434,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,28,39.1622368,2392.04,0.8371515526496213,0.07522449457366934,5.291502622129181,1
435,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,28,41.20308576,2390.02,0.8415912837549477,0.07341361160157656,5.291502622129181,1
436,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,28,33.68779736,2409.96,0.8500887981543261,0.06504672276718285,5.291502622129181,1
437,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,28,38.20386516,2396.06,0.8444195888249877,0.0687670592556113,5.291502622129181,1
438,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,28,41.40992856,2386.74,0.8462589138322567,0.06872554195262158,5.291502622129181,1
439,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28,37.810863839999996,2390.9500000000003,0.8394445722411593,0.07208013551098935,5.291502622129181,1
440,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,28,24.84871504,2397.91,0.8353441121643431,0.06948134000025023,5.291502622129181,1
441,250.0,0.0,95.69,191.84,5.33,948.9,857.2,28,27.22051248,2376.96,0.8000933966074313,0.08070813139472267,5.291502622129181,1
442,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,28,44.63667624,2402.11,0.8283300931264596,0.06627922951072182,5.291502622129181,1
443,194.68,0.0,100.52,170.17,7.48,998.0,901.8,28,37.2661778,2400.6499999999996,0.833240997229917,0.0708849686543228,5.291502622129181,1
444,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28,33.27411176,2394.2299999999996,0.8003282892621011,0.08058540741699838,5.291502622129181,1
445,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,56,36.56291228,2434.9,0.841960655468397,0.0672758634851534,7.483314773547883,0
446,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,56,53.72396992,2417.14,0.8328024028397197,0.07242443548987647,7.483314773547883,1
447,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56,48.587373719999995,2420.04,0.8274656617245996,0.07435414290672882,7.483314773547883,1
448,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,56,51.72448952,2418.02,0.831845890439285,0.07256350236970745,7.483314773547883,1
449,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,56,35.852751999999995,2437.96,0.8403255180560796,0.06429966037178625,7.483314773547883,1
450,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,56,53.77223324,2424.06,0.8346658086020973,0.06797273994868114,7.483314773547883,1
451,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,56,53.46196904,2414.74,0.8364461598350135,0.06792863827989763,7.483314773547883,1
452,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56,48.9872698,2418.9500000000003,0.8297277744475908,0.07124578846193595,7.483314773547883,1
453,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,56,31.715896,2425.91,0.8257025198791381,0.06867938216998982,7.483314773547883,1
454,250.0,0.0,95.69,191.84,5.33,948.9,857.2,56,39.64487,2404.96,0.7907782250016632,0.07976847847781252,7.483314773547883,1
455,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,56,51.25564584,2430.11,0.8187859808815238,0.06551555279390645,7.483314773547883,1
456,194.68,0.0,100.52,170.17,7.48,998.0,901.8,56,43.388724679999996,2428.6499999999996,0.8236345294711055,0.07006773310275256,7.483314773547883,1
457,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,56,39.2656582,2422.2299999999996,0.7910768176432462,0.07965387267105108,7.483314773547883,1
458,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,100,37.9556538,2478.9,0.8270160151680181,0.06608172979950784,10.0,0
459,165.0,128.5,132.1,175.06,8.08,1005.8,746.6,100,55.020184799999996,2461.14,0.8179136497720569,0.07112963911033099,10.0,1
460,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,100,49.99390476,2464.04,0.8126897290628399,0.07302641190889758,10.0,1
461,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,100,53.65502232,2462.02,0.816979553374871,0.0712666834550491,10.0,1
462,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,100,37.6798634,2481.96,0.8254282905445696,0.06315976083417943,10.0,1
463,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,100,56.061293559999996,2468.06,0.8197855805774577,0.06676093774057357,10.0,1
464,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,100,56.8128224,2458.74,0.8214776674231519,0.06671303187811645,10.0,1
465,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,100,50.93848688,2462.9500000000003,0.8149048904768671,0.06997299985789399,10.0,1
466,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,100,33.56369168,2469.91,0.8109931131093846,0.06745589920280497,10.0,1
467,250.0,0.0,95.69,191.84,5.33,948.9,857.2,100,41.1617172,2448.96,0.7765704625637004,0.07833529334901346,10.0,1
468,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,100,52.95865156,2474.11,0.8042245494339377,0.06435041287574117,10.0,1
469,194.68,0.0,100.52,170.17,7.48,998.0,901.8,100,44.27814872,2472.6499999999996,0.8089782217459003,0.06882090065314542,10.0,1
470,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,100,40.14818748,2466.2299999999996,0.7769632191644738,0.07823276823329536,10.0,1
471,446.0,24.0,79.0,162.0,11.61,967.0,712.0,28,57.02655996,2429.61,0.7334510476990134,0.06667736797263758,5.291502622129181,1
472,446.0,24.0,79.0,162.0,11.64,967.0,712.0,28,44.42293868,2429.64,0.7334419914061343,0.06667654467328493,5.291502622129181,1
473,446.0,24.0,79.0,162.0,11.64,967.0,712.0,28,51.021224,2429.64,0.7334419914061343,0.06667654467328493,5.291502622129181,1
474,446.0,24.0,79.0,162.0,10.3,967.0,712.0,28,53.38612668,2428.3,0.7338467240456286,0.0667133385496026,5.291502622129181,1
475,446.0,24.0,79.0,162.0,11.61,967.0,712.0,3,35.36322404,2404.61,0.7410765155264263,0.0673705923205842,1.7320508075688772,1
476,446.0,24.0,79.0,162.0,11.64,967.0,712.0,3,25.021084039999998,2404.64,0.7410672699447735,0.06736975181316122,1.7320508075688772,1
477,446.0,24.0,79.0,162.0,11.64,967.0,712.0,3,23.34565736,2404.64,0.7410672699447735,0.06736975181316122,1.7320508075688772,1
478,446.0,24.0,79.0,162.0,11.61,967.0,712.0,7,52.00717468,2408.61,0.7398458031810878,0.0672587093800989,2.6457513110645907,1
479,446.0,24.0,79.0,162.0,11.64,967.0,712.0,7,38.01770664,2408.64,0.7398365882821841,0.06725787166201674,2.6457513110645907,1
480,446.0,24.0,79.0,162.0,11.64,967.0,712.0,7,39.300132,2408.64,0.7398365882821841,0.06725787166201674,2.6457513110645907,1
481,446.0,24.0,79.0,162.0,11.61,967.0,712.0,56,61.06688932,2457.61,0.7250947058320889,0.0659177005301899,7.483314773547883,1
482,446.0,24.0,79.0,162.0,11.64,967.0,712.0,56,56.14403068,2457.64,0.7250858547224167,0.06591689588385606,7.483314773547883,1
483,446.0,24.0,79.0,162.0,11.64,967.0,712.0,56,55.25460664,2457.64,0.7250858547224167,0.06591689588385606,7.483314773547883,1
484,446.0,24.0,79.0,162.0,10.3,967.0,712.0,56,54.765078679999995,2456.3,0.7254814151365875,0.06595285592150796,7.483314773547883,1
485,387.0,20.0,94.0,157.0,14.32,938.0,845.0,28,50.23522136,2483.32,0.7638967189085578,0.06322181595605882,5.291502622129181,1
486,387.0,20.0,94.0,157.0,13.93,938.0,845.0,28,46.68441996,2482.93,0.7640167060690395,0.06323174636417458,5.291502622129181,1
487,387.0,20.0,94.0,157.0,11.61,938.0,845.0,28,46.68441996,2480.61,0.7647312556185777,0.06329088409705677,5.291502622129181,1
488,387.0,20.0,94.0,157.0,14.32,938.0,845.0,3,22.752708,2458.32,0.7716652022519443,0.06386475316476292,1.7320508075688772,1
489,387.0,20.0,94.0,157.0,13.93,938.0,845.0,3,25.510612,2457.93,0.7717876424470999,0.06387488659156282,1.7320508075688772,1
490,387.0,20.0,94.0,157.0,11.61,938.0,845.0,3,34.77027468,2455.61,0.7725168084508534,0.06393523401517341,1.7320508075688772,1
491,387.0,20.0,94.0,157.0,14.32,938.0,845.0,7,36.83870268,2462.32,0.7704116443029337,0.0637610058806329,2.6457513110645907,1
492,387.0,20.0,94.0,157.0,13.93,938.0,845.0,7,45.89841732,2461.93,0.7705336869854139,0.06377110640838692,2.6457513110645907,1
493,387.0,20.0,94.0,157.0,11.61,938.0,845.0,7,41.66503468,2459.61,0.7712604843857359,0.06383125780103349,2.6457513110645907,1
494,387.0,20.0,94.0,157.0,14.32,938.0,845.0,56,56.33708396,2511.32,0.755379640985617,0.06251692337097621,7.483314773547883,1
495,387.0,20.0,94.0,157.0,13.93,938.0,845.0,56,47.96684532,2510.93,0.7554969672591431,0.06252663355808406,7.483314773547883,1
496,387.0,20.0,94.0,157.0,11.61,938.0,845.0,56,61.45989064,2508.61,0.7561956621395912,0.06258445912278114,7.483314773547883,1
497,355.0,19.0,97.0,145.0,13.13,967.0,871.0,28,44.02993736,2495.13,0.7831255285295756,0.05811320452240965,5.291502622129181,1
498,355.0,19.0,97.0,145.0,12.25,967.0,871.0,28,55.45455468,2494.25,0.78340182419565,0.05813370752731282,5.291502622129181,1
499,491.0,26.0,123.0,210.0,3.93,882.0,699.0,28,55.55108132,2462.93,0.7024154157852639,0.08526429902595689,5.291502622129181,1
500,491.0,26.0,123.0,201.0,3.93,822.0,699.0,28,57.915983999999995,2393.93,0.6975976741174554,0.08396235478898716,5.291502622129181,1
501,491.0,26.0,123.0,210.0,3.93,882.0,699.0,3,25.60910856945864,2437.93,0.709618405778673,0.08613865041244007,1.7320508075688772,1
502,491.0,26.0,123.0,210.0,3.93,882.0,699.0,7,33.488834284729315,2441.93,0.708456016347725,0.0859975511173539,2.6457513110645907,1
503,491.0,26.0,123.0,210.0,3.93,882.0,699.0,56,59.590425715270676,2490.93,0.6945197175352178,0.0843058616661247,7.483314773547883,1
504,491.0,26.0,123.0,201.0,3.93,822.0,699.0,3,29.54897143054136,2368.93,0.7049596231209871,0.084848433681029,1.7320508075688772,1
505,491.0,26.0,123.0,201.0,3.93,822.0,699.0,7,37.92118,2372.93,0.7037712869743313,0.08470540639631174,2.6457513110645907,1
506,491.0,26.0,123.0,201.0,3.93,822.0,699.0,56,61.85584685418796,2421.93,0.6895327280309506,0.08299166367318626,7.483314773547883,1
507,424.0,22.0,132.0,178.0,8.48,822.0,750.0,28,62.052839999999996,2364.48,0.729970226011639,0.07528082284476925,5.291502622129181,1
508,424.0,22.0,132.0,178.0,8.48,882.0,750.0,3,32.01138571527068,2399.48,0.7443279377198393,0.07418273959357861,1.7320508075688772,1
509,424.0,22.0,132.0,168.0,8.92,822.0,750.0,28,72.09850532,2354.92,0.7329336028400115,0.0713400030574287,5.291502622129181,1
510,424.0,22.0,132.0,178.0,8.48,822.0,750.0,7,39.004642284729314,2343.48,0.7365115127929404,0.07595541673067403,2.6457513110645907,1
511,424.0,22.0,132.0,178.0,8.48,822.0,750.0,56,65.69721314581203,2392.48,0.7214271383668829,0.07439978599612118,7.483314773547883,1
512,424.0,22.0,132.0,168.0,8.92,822.0,750.0,3,32.109882284729316,2329.92,0.7407979673121824,0.07210548001648125,1.7320508075688772,1
513,424.0,22.0,132.0,168.0,8.92,822.0,750.0,7,40.28509771527068,2333.92,0.7395283471584287,0.07198190169328854,2.6457513110645907,1
514,424.0,22.0,132.0,168.0,8.92,822.0,750.0,56,74.3649114581204,2382.92,0.7243214207778691,0.07050173736424219,7.483314773547883,1
515,202.0,11.0,141.0,206.0,1.72,942.0,801.0,28,21.96670536,2332.7200000000003,0.8123563908227305,0.0883089269179327,5.291502622129181,1
516,202.0,11.0,141.0,206.0,1.72,942.0,801.0,3,9.84965714581204,2307.7200000000003,0.8211568127849131,0.0892655954795209,1.7320508075688772,1
517,202.0,11.0,141.0,206.0,1.72,942.0,801.0,7,15.069975430541358,2311.7200000000003,0.8197359541813022,0.08911113802709669,2.6457513110645907,1
518,202.0,11.0,141.0,206.0,1.72,942.0,801.0,56,23.24519085418796,2360.7200000000003,0.8027212037005659,0.08726151343657866,7.483314773547883,1
519,284.0,15.0,141.0,179.0,5.46,842.0,801.0,28,43.733462679999995,2295.46,0.7837209099701149,0.07798001272076185,5.291502622129181,1
520,284.0,15.0,141.0,179.0,5.46,842.0,801.0,3,13.395533715270679,2270.46,0.7923504488077305,0.07883864943667802,1.7320508075688772,1
521,284.0,15.0,141.0,179.0,5.46,842.0,801.0,7,24.13166,2274.46,0.7909569744027154,0.0786999991206704,2.6457513110645907,1
522,284.0,15.0,141.0,179.0,5.46,842.0,801.0,56,44.520450284729314,2323.46,0.7742762948361496,0.07704027613989481,7.483314773547883,1
523,359.0,19.0,141.0,154.0,10.91,942.0,801.0,28,62.935369279999996,2454.91,0.7751811675377102,0.06273142396258927,5.291502622129181,1
524,359.0,19.0,141.0,154.0,10.91,942.0,801.0,28,59.494884039999995,2454.91,0.7751811675377102,0.06273142396258927,5.291502622129181,1
525,359.0,19.0,141.0,154.0,10.91,942.0,801.0,3,25.11662571527068,2429.91,0.7831565778156393,0.06337683288681474,1.7320508075688772,1
526,359.0,19.0,141.0,154.0,10.91,942.0,801.0,3,23.639177145812038,2429.91,0.7831565778156393,0.06337683288681474,1.7320508075688772,1
527,359.0,19.0,141.0,154.0,10.91,942.0,801.0,7,35.75425543054136,2433.91,0.7818695021590775,0.06327267647530106,2.6457513110645907,1
528,359.0,19.0,141.0,154.0,10.91,942.0,801.0,7,38.610656,2433.91,0.7818695021590775,0.06327267647530106,2.6457513110645907,1
529,359.0,19.0,141.0,154.0,10.91,942.0,801.0,56,68.75060685418796,2482.91,0.7664393795989384,0.06202399603690831,7.483314773547883,1
530,359.0,19.0,141.0,154.0,10.91,942.0,801.0,56,66.78067543054136,2482.91,0.7664393795989384,0.06202399603690831,7.483314773547883,1
531,436.0,0.0,0.0,218.0,0.0,838.4,719.7,28,23.84897484,2240.1000000000004,0.6955493058345608,0.09731708405874737,5.291502622129181,0
532,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90,32.068218236,2379.5,0.7600336205085102,0.08068922042445892,9.486832980505138,0
533,289.0,0.0,0.0,192.0,0.0,913.2,895.3,3,11.654902304,2292.5,0.788876772082879,0.08375136314067612,1.7320508075688772,0
534,393.0,0.0,0.0,192.0,0.0,940.6,785.6,3,19.199148695999998,2314.2,0.7459165154264974,0.08296603577910294,1.7320508075688772,0
535,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90,48.846616696,2401.2,0.7188905547226387,0.079960019990005,9.486832980505138,0
536,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28,39.604880392,2339.2,0.7379445964432285,0.08207934336525309,5.291502622129181,0
537,480.0,0.0,0.0,192.0,0.0,936.2,712.2,28,43.942373908,2348.4,0.7019247146993698,0.08175779253960143,5.291502622129181,0
538,480.0,0.0,0.0,192.0,0.0,936.2,712.2,7,34.569637164,2327.4,0.7082581421328521,0.08249548852797112,2.6457513110645907,0
539,480.0,0.0,0.0,192.0,0.0,936.2,712.2,90,54.315540328,2410.4,0.6838698971125124,0.07965482907401261,9.486832980505138,0
540,480.0,0.0,0.0,192.0,0.0,936.2,712.2,3,24.404692496,2323.4,0.7094774898855126,0.08263751398812086,1.7320508075688772,0
541,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3,15.615941924,2301.8,0.7706143018507255,0.08341298114519072,1.7320508075688772,0
542,255.0,0.0,0.0,192.0,0.0,889.8,945.0,90,21.859147104,2371.8,0.7735896787250189,0.08095117632178092,9.486832980505138,0
543,255.0,0.0,0.0,192.0,0.0,889.8,945.0,7,10.222171176,2288.8,0.8016427822439706,0.08388675288360713,2.6457513110645907,0
544,289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,14.596896395999998,2296.5,0.7875027215327672,0.08360548661005879,2.6457513110645907,0
545,255.0,0.0,0.0,192.0,0.0,889.8,945.0,28,18.746162964,2309.8,0.7943544895661961,0.083124080006927,5.291502622129181,0
546,333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,31.966865263999996,2326.8,0.7623345367027677,0.08251676121712222,5.291502622129181,0
547,333.0,0.0,0.0,192.0,0.0,931.2,842.6,7,23.404952295999998,2305.8,0.769277474195507,0.08326827998959146,2.6457513110645907,0
548,289.0,0.0,0.0,192.0,0.0,913.2,895.3,28,25.573354316,2317.5,0.7803667745415318,0.08284789644012945,5.291502622129181,0
549,333.0,0.0,0.0,192.0,0.0,931.2,842.6,90,41.680203152,2388.8,0.7425485599464167,0.08037508372404555,9.486832980505138,0
550,393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,27.742445811999996,2318.2,0.7446294538866363,0.08282287982055044,2.6457513110645907,0
551,255.0,0.0,0.0,192.0,0.0,889.8,945.0,3,8.204074924,2284.8,0.8030462184873949,0.08403361344537814,1.7320508075688772,0
552,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7,9.617500724000001,2364.6,0.8513490653810369,0.07853336716569398,2.6457513110645907,0
553,239.6,359.4,0.0,185.7,0.0,941.6,664.3,7,25.422359072,2397.6000000000004,0.8196946946946946,0.07745245245245244,2.6457513110645907,0
554,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7,15.691094808,2364.6,0.8177704474329696,0.07853336716569398,2.6457513110645907,0
555,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28,27.935499091999997,2395.1000000000004,0.8348294434470376,0.07753329714834452,5.291502622129181,0
556,193.5,290.2,0.0,185.7,0.0,998.2,704.3,28,32.626693796000005,2399.8999999999996,0.8303262635943166,0.07737822409267053,5.291502622129181,0
557,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7,17.236210524,2369.3999999999996,0.8108381868827552,0.07837427196758674,2.6457513110645907,0
558,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7,19.765208492,2374.1000000000004,0.8039256981593023,0.0782191146118529,2.6457513110645907,0
559,239.6,359.4,0.0,185.7,0.0,941.6,664.3,28,39.435269296,2418.6000000000004,0.8125775241875464,0.07677995534606796,5.291502622129181,0
560,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28,25.745033839999998,2381.0,0.8175136497270055,0.07799244015119697,5.291502622129181,0
561,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28,33.082437432,2385.6,0.744005700871898,0.0778420523138833,5.291502622129181,0
562,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,24.065470304,2362.3,0.7565084874910044,0.07860982940354738,2.6457513110645907,0
563,210.7,316.1,0.0,185.7,0.0,977.0,689.3,7,21.819846971999997,2385.8,0.8309162545058261,0.07783552686729817,2.6457513110645907,0
564,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28,21.066249704,2385.6,0.8438547954393025,0.0778420523138833,5.291502622129181,0
565,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,14.843728804,2349.2,0.7920568704239742,0.07904818661672058,2.6457513110645907,0
566,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,32.051670812,2390.3999999999996,0.803714859437751,0.07768574297188756,5.291502622129181,0
567,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7,11.957582268,2367.3999999999996,0.8326434062684803,0.0784404832305483,2.6457513110645907,0
568,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,25.447869684,2364.6,0.7506132115368349,0.07853336716569398,2.6457513110645907,0
569,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,22.489328168,2484.0,0.7604267310789049,0.0747584541062802,5.291502622129181,0
570,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28,25.216895223999998,2370.2,0.7850392371951734,0.07834781874947262,5.291502622129181,0
571,228.0,342.1,0.0,185.7,0.0,955.8,674.3,28,39.699338604,2413.8999999999996,0.8170181034839887,0.07692945026720246,5.291502622129181,0
572,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7,13.089012384,2360.0,0.8247881355932203,0.0786864406779661,2.6457513110645907,0
573,316.1,210.7,0.0,185.7,0.0,977.0,689.3,28,38.70028788,2406.8,0.7798736912082432,0.0771563902276882,5.291502622129181,0
574,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7,7.507014687999999,2367.3999999999996,0.8612824195319762,0.0784404832305483,2.6457513110645907,0
